X,Y,cell_type,sample
0.3070833500217126,0.37875385502365255,Cell type 1,Sample 3
0.664097070924529,0.27811500470032996,Cell type 1,Sample 1
-0.5162619517637698,0.19896352497340447,Cell type 1,Sample 2
0.2616115928685166,-0.6101603449719879,Cell type 1,Sample 3
0.6480315308906981,-0.5535784084012259,Cell type 1,Sample 1
-0.05616402484541491,-0.11048479976661149,Cell type 1,Sample 2
-0.0413575119482466,0.12154586383034939,Cell type 1,Sample 3
1.135724872711398,-0.20219871159198063,Cell type 1,Sample 1
0.08885050046662692,-0.6676721793550506,Cell type 1,Sample 2
0.47763461860360273,-0.019371447494771512,Cell type 1,Sample 3
0.4302367441798727,-0.2915387192844692,Cell type 1,Sample 1
-0.19122619883464512,-0.9879816499458098,Cell type 1,Sample 2
-0.6187133191112862,0.05470423591648503,Cell type 1,Sample 3
0.5208623320294257,0.2917721515059438,Cell type 1,Sample 1
-0.6888087503771186,-0.28238700208547113,Cell type 1,Sample 2
0.22238690391579738,-0.41282684140107107,Cell type 1,Sample 3
-0.22398066922498755,-0.6074030679443216,Cell type 1,Sample 1
1.2800422691343973,-0.048029949862324936,Cell type 1,Sample 2
-0.30393763033790894,-0.2695613515744893,Cell type 1,Sample 3
0.14547368216974269,0.4789198155541338,Cell type 1,Sample 1
0.8043904278671867,0.4141148450923114,Cell type 1,Sample 2
0.24835707650561634,-0.06913215058559233,Cell type 1,Sample 3
0.4980238429029082,-0.3783975442847304,Cell type 1,Sample 1
-0.206732580561638,0.13014025329144308,Cell type 1,Sample 2
-0.3834320190022762,0.034036134624310516,Cell type 1,Sample 3
0.28967337987838787,0.7060134392716247,Cell type 1,Sample 1
-0.5436229694314013,-0.5429125644425927,Cell type 1,Sample 2
-0.6084483551700836,0.6816882567691699,Cell type 1,Sample 3
0.16208317624422106,-0.06507152718384229,Cell type 1,Sample 1
0.1718091447842307,-0.881520077681367,Cell type 1,Sample 2
-0.8651313652421725,0.6669428727502864,Cell type 1,Sample 3
0.62880952817968,0.20302806121404046,Cell type 1,Sample 1
0.5480349537386993,0.2126606541650552,Cell type 1,Sample 2
0.3638147718184899,0.025972942903649716,Cell type 1,Sample 3
0.08214738268528453,1.0981115710763996,Cell type 1,Sample 1
0.5009124268409686,-0.24878541919260358,Cell type 1,Sample 2
0.25847325787418546,-0.11075663147606195,Cell type 1,Sample 3
0.16067860772513654,0.21096037711764237,Cell type 1,Sample 1
0.48759881489121487,0.2505470849699226,Cell type 1,Sample 2
0.21798769475002294,-1.2661230426098427,Cell type 1,Sample 3
-0.39244915654112,0.3241402169219295,Cell type 1,Sample 1
-0.5486841594855333,-0.7384624637659507,Cell type 1,Sample 2
-0.4346434934943219,-0.005433568517486072,Cell type 1,Sample 3
0.43111175594348855,-0.7081135278963228,Cell type 1,Sample 1
0.5621766799352513,-0.16703861548997026,Cell type 1,Sample 2
0.21836927586675475,0.20214737748084882,Cell type 1,Sample 3
0.042946503146665205,-1.1096501863737676,Cell type 1,Sample 1
0.29532741534615464,0.5543517902914539,Cell type 1,Sample 2
0.10659831411884457,-0.37598466586940954,Cell type 1,Sample 3
-0.10126211353241502,-0.2641485233314896,Cell type 1,Sample 1
-0.3686899517489793,-0.4170924243663119,Cell type 1,Sample 2
0.8522960466486885,-0.5540562291294346,Cell type 1,Sample 3
-0.23958711892264498,-0.09282948833190856,Cell type 1,Sample 1
-0.13470341722227888,0.35877112789798116,Cell type 1,Sample 2
-0.25693345866834677,-0.5296067609444758,Cell type 1,Sample 3
-0.27413439746253854,0.41666695589015357,Cell type 1,Sample 1
-0.45816045953670986,-0.41846035189813996,Cell type 1,Sample 2
0.11234236287594296,0.46629541593654494,Cell type 1,Sample 3
-0.009709802943866305,-0.15158989141713772,Cell type 1,Sample 1
0.27354869058501896,-0.10109632621694703,Cell type 1,Sample 2
0.45770105885103707,0.16437555482984223,Cell type 1,Sample 3
0.4112724560515945,-0.6104218249855111,Cell type 1,Sample 1
-1.1814662177709192,-0.5048653523549688,Cell type 1,Sample 2
0.02175733432173304,0.27906975725925315,Cell type 1,Sample 3
-0.487683013639125,0.6517539659673796,Cell type 1,Sample 1
0.430818062248972,0.06953019932670883,Cell type 1,Sample 2
0.23218493177328708,-0.27527596585424385,Cell type 1,Sample 3
0.8021695541542981,-0.14254712852100698,Cell type 1,Sample 1
-0.4609299065626566,-0.5019786860407492,Cell type 1,Sample 2
0.19065480613239233,0.15582642800238916,Cell type 1,Sample 3
0.4451915817598931,0.28760250805328313,Cell type 1,Sample 1
-0.6907958592317905,-0.8991073697045537,Cell type 1,Sample 2
-0.2858730209780307,0.16630375516209878,Cell type 1,Sample 3
0.04587624222418643,0.1261201982133387,Cell type 1,Sample 1
-0.4744582604124186,0.8736815989577791,Cell type 1,Sample 2
0.4067586086848349,-0.6154321582169776,Cell type 1,Sample 3
0.2986141091266924,-0.47417400211210037,Cell type 1,Sample 1
0.38757774701739156,0.2765200429261792,Cell type 1,Sample 2
0.049666152714612936,0.3756935616858945,Cell type 1,Sample 3
0.29196409266298196,-0.17964604539352977,Cell type 1,Sample 1
0.45769513778008086,-0.27477013729776745,Cell type 1,Sample 2
-0.15049015619661096,-0.31571851374159166,Cell type 1,Sample 3
-0.5574110936762071,0.5984554743806761,Cell type 1,Sample 1
-0.18122047070156608,-0.5598349473130719,Cell type 1,Sample 2
0.14781224437354754,-0.7583212747103956,Cell type 1,Sample 3
1.0498608945832577,-0.12351285037299833,Cell type 1,Sample 1
0.4348029600528301,0.6778189294024755,Cell type 1,Sample 2
0.3416644964055347,-0.10465690978968079,Cell type 1,Sample 3
0.7254637741396059,0.9035983218189426,Cell type 1,Sample 1
-0.6463126735761313,-0.26608428156359476,Cell type 1,Sample 2
-0.5904064076544224,0.557160847334436,Cell type 1,Sample 3
0.10146151042564985,-0.757872057498616,Cell type 1,Sample 1
0.16924192173084557,-0.14770070506951472,Cell type 1,Sample 2
0.5450917355102234,-0.37404803231082356,Cell type 1,Sample 3
-0.1576483276430622,-0.4705113503331895,Cell type 1,Sample 1
-0.2651288091862204,-0.3964364161311721,Cell type 1,Sample 2
0.7642342132062658,0.25391787814481187,Cell type 1,Sample 3
0.8210075800681845,0.5049085446713171,Cell type 1,Sample 1
-0.49075432552397547,0.23105173713163538,Cell type 1,Sample 2
0.34776887878288876,0.424551055371572,Cell type 1,Sample 3
-0.22164112559575516,-0.44240135701345046,Cell type 1,Sample 1
0.3778329193721573,-0.11094413564613435,Cell type 1,Sample 2
-0.09456019538851675,0.46082505596222967,Cell type 1,Sample 3
0.6440378624261888,0.007254499631327068,Cell type 1,Sample 1
0.2527946209179373,0.7445565541641448,Cell type 1,Sample 2
-0.11324204942491596,-0.4797196183617399,Cell type 1,Sample 3
0.10054952335748375,0.525327198003806,Cell type 1,Sample 1
0.2182799020788339,0.45196742054309763,Cell type 1,Sample 2
0.6484972732805546,-0.011434031149441061,Cell type 1,Sample 3
-0.19994999505465827,-0.37258388515867524,Cell type 1,Sample 1
-0.3985567831124904,0.020462374364461425,Cell type 1,Sample 2
-0.016563486436898547,0.8972789317588938,Cell type 1,Sample 3
-0.0385508547070521,0.17057598740832194,Cell type 1,Sample 1
0.20671745161185043,0.938397906279033,Cell type 1,Sample 2
-0.6747881057757661,-0.20760688395263577,Cell type 1,Sample 3
-0.6959791904758657,0.8520510390295589,Cell type 1,Sample 1
-0.9218967917403729,-0.4451589240099359,Cell type 1,Sample 2
0.3261530758051152,-0.8156675552085366,Cell type 1,Sample 3
0.14293269536245248,0.1672283949935125,Cell type 1,Sample 1
-0.012777035495722639,0.5863645096296823,Cell type 1,Sample 2
0.25229090723869513,0.31326918166847123,Cell type 1,Sample 3
-0.39009956455873135,0.6652874520195201,Cell type 1,Sample 1
1.0765912287557782,-0.38367378144402475,Cell type 1,Sample 2
0.05663520526888223,-0.7191389891586834,Cell type 1,Sample 3
0.8805940624336869,-0.00015683630588735604,Cell type 1,Sample 1
0.5482346169054418,-0.3128386437481062,Cell type 1,Sample 2
0.5242413255252962,0.2438874105421691,Cell type 1,Sample 3
0.2470150931413694,0.13033688291195356,Cell type 1,Sample 1
0.4591583030011565,-0.7852503018115885,Cell type 1,Sample 2
0.3068854278949543,0.1877279288136264,Cell type 1,Sample 3
-0.5294537935283002,0.7408317012312994,Cell type 1,Sample 1
0.043508240196193274,-0.5180717859875984,Cell type 1,Sample 2
-0.7219274080667709,-1.148090476568619,Cell type 1,Sample 3
0.2824211793000613,0.8178989030679075,Cell type 1,Sample 1
0.8266548185892653,0.31154367394454757,Cell type 1,Sample 2
0.3578671205854202,1.1971809502912254,Cell type 1,Sample 3
0.275942985911077,0.3401151042088146,Cell type 1,Sample 1
0.33957138771909773,-0.1510227497449321,Cell type 1,Sample 2
-0.27654490845706614,0.3479319195468927,Cell type 1,Sample 3
-1.119115616662486,-1.060350076317533,Cell type 1,Sample 1
-1.0372431755081557,-0.011017432002135225,Cell type 1,Sample 2
-1.3178738695084389,0.0016877532985804995,Cell type 1,Sample 3
0.5586994079512304,0.7242496149464631,Cell type 1,Sample 1
0.05142928896616704,0.07467095552994023,Cell type 1,Sample 2
0.4921611992382919,-0.10699442211275448,Cell type 1,Sample 3
-0.9896499051878939,0.3739551280587669,Cell type 1,Sample 1
-0.21317879810277165,0.5742228545983774,Cell type 1,Sample 2
0.11114492790042703,0.6394329066566966,Cell type 1,Sample 3
-0.7655537512778611,0.25712737800891744,Cell type 1,Sample 1
0.16721925742426075,0.739035949178222,Cell type 1,Sample 2
1.0854713587489069,-0.0879429062161683,Cell type 1,Sample 3
0.21440825016528647,0.34655280363157204,Cell type 1,Sample 1
0.04260472481695053,-1.4955679854503616,Cell type 1,Sample 2
0.9277516573971315,0.11211737226764588,Cell type 1,Sample 3
-0.061672032023055226,0.15452372151632696,Cell type 1,Sample 1
-0.009256567996194965,-0.14432931946006916,Cell type 1,Sample 2
-0.07243928097394342,0.021520435425193822,Cell type 1,Sample 3
0.29677836114043094,-1.4701943173321401,Cell type 1,Sample 1
0.6408218975018843,0.27884553036256227,Cell type 1,Sample 2
0.5147287407991786,0.43615769001422516,Cell type 1,Sample 3
0.2779707258229211,-0.9524722270053194,Cell type 1,Sample 1
-0.23031938547989375,0.5285611131094579,Cell type 1,Sample 2
0.017013705536116024,0.05568630092002621,Cell type 1,Sample 3
-0.7990621759418738,0.23108633304097143,Cell type 1,Sample 1
0.7503798953171554,0.42511087105674644,Cell type 1,Sample 2
-0.1959383826934332,-0.5088821545384765,Cell type 1,Sample 3
0.4464769350543846,0.9148101008580436,Cell type 1,Sample 1
0.06114875151614189,0.27164901451819395,Cell type 1,Sample 2
0.11639337147008182,-0.3783819885079632,Cell type 1,Sample 3
0.511420735775382,-0.09522309296460839,Cell type 1,Sample 1
-0.5915280923671945,-0.12638162754809268,Cell type 1,Sample 2
-0.4065071861300649,0.41163995783885265,Cell type 1,Sample 3
0.2197506153101132,0.38946825175605704,Cell type 1,Sample 1
-1.009243932194319,0.07253187297969081,Cell type 1,Sample 2
-0.09072453462375837,-0.05316850126565748,Cell type 1,Sample 3
-0.05007703823997639,-0.10183687508848294,Cell type 1,Sample 1
-0.11469537203401388,-0.021738474906931215,Cell type 1,Sample 2
-0.09846090399844477,-0.23229053905780916,Cell type 1,Sample 3
-0.08778197274960775,0.3343274023789533,Cell type 1,Sample 1
-0.5612724031222069,-0.4587514105071318,Cell type 1,Sample 2
-0.5278197448992982,-0.17684287978350302,Cell type 1,Sample 3
-0.6679312020843067,0.36206827965724864,Cell type 1,Sample 1
-1.1921533943928728,0.3725754321424087,Cell type 1,Sample 2
0.0866708321852041,0.12197659895425013,Cell type 1,Sample 3
-0.35381294741101305,-0.3560869320880218,Cell type 1,Sample 1
-0.4232171507294893,0.46283610475136083,Cell type 1,Sample 2
-0.3286862769973622,-0.024482515429225127,Cell type 1,Sample 3
0.5620563599930067,0.4737632310614289,Cell type 1,Sample 1
0.16337238230116002,0.15023717980541418,Cell type 1,Sample 2
-0.5069479761462689,0.04284358070167952,Cell type 1,Sample 3
0.1044317975023777,-0.9798350619398878,Cell type 1,Sample 1
-0.41522220327828263,0.26125705263287874,Cell type 1,Sample 2
0.08591966989676561,0.27662560999239183,Cell type 1,Sample 3
0.10253766961731495,-0.8116912649706217,Cell type 1,Sample 1
-0.19859765807299382,-0.5511348702279277,Cell type 1,Sample 2
-0.7119785762250725,-0.1333261646172074,Cell type 1,Sample 3
0.1882047630487583,-0.4510257771787552,Cell type 1,Sample 1
-0.45029517626803084,-0.5663924756338725,Cell type 1,Sample 2
-0.3910017462555185,-0.37985155874014354,Cell type 1,Sample 3
0.017041734129613035,-0.3849866155293209,Cell type 1,Sample 1
0.0476720997206541,-0.13172410804112455,Cell type 1,Sample 2
0.34911165680679496,0.1967426927108748,Cell type 1,Sample 3
-0.18065528098364525,-0.03209208064440964,Cell type 1,Sample 1
-0.25933335981060507,0.4266007725257772,Cell type 1,Sample 2
0.010443244147980894,0.11535045285934174,Cell type 1,Sample 3
-0.6522347502524266,0.33483627441501923,Cell type 1,Sample 1
-0.3794853494516724,-0.489370418154883,Cell type 1,Sample 2
-0.20680276671082212,0.9438438286700952,Cell type 1,Sample 3
0.5380035692992992,0.01065582433597111,Cell type 1,Sample 1
0.3361946688056912,0.083327908679922,Cell type 1,Sample 2
-0.6859505714656782,-0.8067806989383706,Cell type 1,Sample 3
0.3227938560870967,0.009690618849012607,Cell type 1,Sample 1
0.28600313915023645,-0.3523642178054419,Cell type 1,Sample 2
-0.48706092310818416,0.3517139583936544,Cell type 1,Sample 3
-1.2121201301364708,0.44202269818052486,Cell type 1,Sample 1
-0.4234254830626823,0.6248094526483333,Cell type 1,Sample 2
0.3718258877700866,-0.10243833193235861,Cell type 1,Sample 3
0.19961156130263963,0.3235979698513705,Cell type 1,Sample 1
0.47477706772066186,-0.7424489842249518,Cell type 1,Sample 2
0.9021740548933715,-0.09545189586364934,Cell type 1,Sample 3
0.3797574437430539,-0.14587931612926858,Cell type 1,Sample 1
0.32136137993377195,0.6645762650662157,Cell type 1,Sample 2
0.24548747581912567,0.36743889302490873,Cell type 1,Sample 3
-0.13232841661897804,1.3600845832948094,Cell type 1,Sample 1
-0.12808987624769005,-0.12074872293538941,Cell type 1,Sample 2
-0.9968678212857277,0.18702828492378606,Cell type 1,Sample 3
0.5930727370211495,0.770161989909943,Cell type 1,Sample 1
-0.5755768682764346,-1.4195393297427135,Cell type 1,Sample 2
1.0665166873281333,-0.9760438997612509,Cell type 1,Sample 3
0.43071826281640246,0.1256583241190512,Cell type 1,Sample 1
0.2504585938121904,-0.4887776223992755,Cell type 1,Sample 2
0.3494142101012674,0.2104864721946949,Cell type 1,Sample 3
0.6104106494065239,-0.4383868906059224,Cell type 1,Sample 1
0.09904238038392747,-0.07218020596197124,Cell type 1,Sample 2
-1.0435135093010344,-0.2923088653285998,Cell type 1,Sample 3
0.16202851411078031,-0.5738456949078337,Cell type 1,Sample 1
0.1866742798556991,0.15618910523328586,Cell type 1,Sample 2
0.06405220745539464,-0.3405258287374404,Cell type 1,Sample 3
-0.022627150982168238,-0.6165506525074276,Cell type 1,Sample 1
0.04225923790766362,-0.3567923349535879,Cell type 1,Sample 2
-0.6138399822280286,-0.2956390046848528,Cell type 1,Sample 3
0.2569539248294575,0.08979089096979898,Cell type 1,Sample 1
0.05711382433101982,0.0751508807309388,Cell type 1,Sample 2
-0.16740149372225094,-0.8969605565959815,Cell type 1,Sample 3
-0.01696261296395444,-0.7973779790816662,Cell type 1,Sample 1
0.3078855748855708,0.6019422185844081,Cell type 1,Sample 2
0.6848505538270924,-0.543027291059043,Cell type 1,Sample 3
-0.48996278739112226,-0.9786692945669949,Cell type 1,Sample 1
-0.3440751725888619,1.1262179026721544,Cell type 1,Sample 2
-0.20571330355800121,0.5769503671278736,Cell type 1,Sample 3
0.27780223300172424,0.04479034062762441,Cell type 1,Sample 1
0.2568000532848583,-0.2663504198309557,Cell type 1,Sample 2
0.42922555832833265,-0.1173102849787069,Cell type 1,Sample 3
-0.5146857540910358,-0.6763351429217672,Cell type 1,Sample 1
-0.21009340854792863,-0.1408923044302536,Cell type 1,Sample 2
0.6388324478942125,-0.29578569441791497,Cell type 1,Sample 3
-0.26312392825871056,0.6941688891042239,Cell type 1,Sample 1
-0.3712352928490241,-0.6600112556103529,Cell type 1,Sample 2
0.5896485920319132,0.033759240705054476,Cell type 1,Sample 3
-0.31869356365325885,0.5945082655537759,Cell type 1,Sample 1
-0.29084045697432187,-0.5073783653464334,Cell type 1,Sample 2
-0.20831265280773126,-0.031561506555624126,Cell type 1,Sample 3
0.32962283421620253,0.4687850688132792,Cell type 1,Sample 1
-0.6349992986969379,0.3344200652731091,Cell type 1,Sample 2
0.037977633958043704,0.3713412091798612,Cell type 1,Sample 3
-0.11565047146484972,-0.28820978816742193,Cell type 1,Sample 1
0.31929622938868696,-0.8307600311344799,Cell type 1,Sample 2
-0.4906629682587324,-0.7024084719637534,Cell type 1,Sample 3
0.3226879747925738,0.6843157787661743,Cell type 1,Sample 1
0.4750079143348228,0.12150236102719984,Cell type 1,Sample 2
0.00650094593895351,0.7267670385786584,Cell type 1,Sample 3
-0.1608175256086913,1.0383739917804204,Cell type 1,Sample 1
-0.3054288199025329,0.25224162819150847,Cell type 1,Sample 2
-0.48638225838000043,0.20331101711133703,Cell type 1,Sample 3
0.12098113578301706,-0.956640122328899,Cell type 1,Sample 1
-0.2961969621194346,-0.431995384839908,Cell type 1,Sample 2
0.5909455464799808,0.2404540463744477,Cell type 1,Sample 3
-0.004644280783907873,0.15349053634311888,Cell type 1,Sample 1
0.20919911044434186,0.7007992964732147,Cell type 1,Sample 2
-0.38954636968835027,0.10161797729301551,Cell type 1,Sample 3
-0.9877438856085687,0.37554972725365504,Cell type 1,Sample 1
0.027931969922248483,-0.15482485699403062,Cell type 1,Sample 2
0.544384827108336,-0.18815036246249803,Cell type 1,Sample 3
0.7902703432841868,-0.5075470959139343,Cell type 1,Sample 1
-0.5131846038329461,0.615000286359575,Cell type 1,Sample 2
0.62614183097832,0.08064977133134756,Cell type 1,Sample 3
-0.5476352594214023,-1.5883519065980003,Cell type 1,Sample 1
-0.6001482035278881,-0.1672506179204742,Cell type 1,Sample 2
0.4493345801695871,0.018848286561961452,Cell type 1,Sample 3
0.2430181447088185,-0.7736519944691828,Cell type 1,Sample 1
0.03391925695846884,-1.0099636660780682,Cell type 1,Sample 2
-0.29848714336053694,-1.195152183734719,Cell type 1,Sample 3
0.14548236506872148,-0.2535043296350279,Cell type 1,Sample 1
-0.328567481139029,-0.34885945194912243,Cell type 1,Sample 2
-0.23301825093412112,-0.7973515336333977,Cell type 1,Sample 3
0.7868671082775531,0.22834400536519958,Cell type 1,Sample 1
-0.07900394928949471,-0.21344053497371002,Cell type 1,Sample 2
0.016002074532883312,-0.37670893517309173,Cell type 1,Sample 3
-0.43916153858986945,-0.1890039495091086,Cell type 1,Sample 1
0.5540914083687583,-0.5199529635627654,Cell type 1,Sample 2
-0.22892419309124462,-0.07968111607295328,Cell type 1,Sample 3
0.2495479080688747,-0.8461354158216643,Cell type 1,Sample 1
0.2288864330759429,0.8372462166737686,Cell type 1,Sample 2
0.48765622923898944,0.25781404422197823,Cell type 1,Sample 3
0.3190255507203786,0.25042223747222847,Cell type 1,Sample 1
0.7260588495912802,0.007074632482879146,Cell type 1,Sample 2
-0.9200388722528764,-0.016140305524735162,Cell type 1,Sample 3
-0.013260629624530031,-0.4409373256138589,Cell type 1,Sample 1
0.053603981020066825,-0.1594231777473656,Cell type 1,Sample 2
-0.29690570403435257,-0.08281570515881612,Cell type 1,Sample 3
0.13829075279552439,0.004278040412174916,Cell type 1,Sample 1
-0.05023786028585257,-0.028695351500771203,Cell type 1,Sample 2
0.0002639794282986464,0.3006033744645574,Cell type 1,Sample 3
-0.10783381877381616,-0.4364805452268502,Cell type 1,Sample 1
-0.2420869756243685,-0.483123159876627,Cell type 1,Sample 2
0.2731421240018498,0.0032111349054689082,Cell type 1,Sample 3
0.09051077935185348,-0.6484159739779233,Cell type 1,Sample 1
-0.22615315962453836,-1.2119396633144783,Cell type 1,Sample 2
0.4968911072652195,0.6869571926057247,Cell type 1,Sample 3
-0.058114521560979085,0.10735659158526317,Cell type 1,Sample 1
-0.47287303034839057,0.30412309584248426,Cell type 1,Sample 2
-0.48793662648866637,0.5268208983039198,Cell type 1,Sample 3
0.00641432177184256,0.2399135176834165,Cell type 1,Sample 1
-0.290891016696027,-0.5869399822044863,Cell type 1,Sample 2
0.11334212424729859,-0.2807788731653127,Cell type 1,Sample 3
-0.3259180539010796,0.023699335658207008,Cell type 1,Sample 1
1.1518193760523945,-0.739722111569862,Cell type 1,Sample 2
0.06708320799792176,0.21417102533036247,Cell type 1,Sample 3
-0.49915338764552747,0.2593965087258606,Cell type 1,Sample 1
0.1128807615558772,0.008806625966828657,Cell type 1,Sample 2
0.6951037745086567,0.2789051531759311,Cell type 1,Sample 3
0.6453792120612141,1.2939544867653423,Cell type 1,Sample 1
-0.33342435847578183,0.09895833367103775,Cell type 1,Sample 2
-0.6507939914016656,-0.9265092414487845,Cell type 1,Sample 3
-0.2870412885436348,-0.14056274244404315,Cell type 1,Sample 1
-0.9232865239022086,-0.21432726345826664,Cell type 1,Sample 2
1.3776088718599508,-0.15280530707690168,Cell type 1,Sample 3
0.2120334307592256,0.019723524120369745,Cell type 1,Sample 1
-0.147227878794017,0.7263777725630916,Cell type 1,Sample 2
-0.2821237993286943,0.09227565159851848,Cell type 1,Sample 3
2.9266506396557195,4.546651643434695,Cell type 2,Sample 1
2.592713546265624,4.502158337123939,Cell type 2,Sample 2
-1.5050500760119057,4.62835980215796,Cell type 2,Sample 3
-2.8764384483278174,-4.569054472454443,Cell type 2,Sample 1
-3.8006023931627513,-3.376558447993441,Cell type 2,Sample 2
-4.4320591729880086,1.0289431542803713,Cell type 2,Sample 3
-2.935500153936523,3.5617651974999855,Cell type 2,Sample 1
5.214624410219691,-0.5200172209029648,Cell type 2,Sample 2
-4.8113011657000095,0.29642878369374326,Cell type 2,Sample 3
4.813829241766356,-2.1876400076766243,Cell type 2,Sample 1
-0.8728371640018763,-5.375035226065025,Cell type 2,Sample 2
2.859830890214816,-4.5122340442026365,Cell type 2,Sample 3
0.8783727994628212,-5.077847004158158,Cell type 2,Sample 1
-1.6003667689601382,-5.218709999734828,Cell type 2,Sample 2
-4.776327043217891,-1.2165175457921662,Cell type 2,Sample 3
1.8429402679917064,-4.211632579300097,Cell type 2,Sample 1
4.754621012732961,0.6715752589881833,Cell type 2,Sample 2
5.448255924763192,0.6416020541396951,Cell type 2,Sample 3
1.0006560103193765,5.365061501529488,Cell type 2,Sample 1
-1.1867508392364587,-5.176491625931603,Cell type 2,Sample 2
4.927115969619716,1.9749111987415462,Cell type 2,Sample 3
5.429168848651502,-0.1198668177774255,Cell type 2,Sample 1
4.902722766287501,-2.1434648613870304,Cell type 2,Sample 2
4.511007672450263,2.531264691408834,Cell type 2,Sample 3
-2.805708519215914,-4.021942835452115,Cell type 2,Sample 1
-2.8633295492417186,-3.5743806293582727,Cell type 2,Sample 2
-2.83664491190084,4.114549540857441,Cell type 2,Sample 3
3.0515175552900398,3.846922020355617,Cell type 2,Sample 1
-4.994807923452418,-1.635261933376128,Cell type 2,Sample 2
4.454101021454173,-0.710457312133716,Cell type 2,Sample 3
4.298234861315597,-2.878944980764806,Cell type 2,Sample 1
2.0394944117890357,4.775340662748571,Cell type 2,Sample 2
1.2936103761901936,5.291053189370059,Cell type 2,Sample 3
-1.3613672717272205,4.760695948902034,Cell type 2,Sample 1
5.059547255324811,1.5609941030232743,Cell type 2,Sample 2
4.977611766171281,1.0516005790804055,Cell type 2,Sample 3
3.534775917027882,3.1331777292018024,Cell type 2,Sample 1
-3.215417506660955,4.2436827870932134,Cell type 2,Sample 2
1.4775590144255857,-4.697674628827514,Cell type 2,Sample 3
0.22827086408421177,4.832424332435949,Cell type 2,Sample 1
-3.1458042216571176,-4.062783210509494,Cell type 2,Sample 2
-2.5922570411543036,4.0593524294871095,Cell type 2,Sample 3
5.27026352584203,1.0742313953348563,Cell type 2,Sample 1
-4.970739550301856,2.001708067223827,Cell type 2,Sample 2
3.6850537529125433,3.5340901165458947,Cell type 2,Sample 3
-3.6493202810893846,2.84947970410736,Cell type 2,Sample 1
-2.517263633003209,4.37392265011895,Cell type 2,Sample 2
-5.430767724724324,0.5884896532915969,Cell type 2,Sample 3
-3.645365648570424,-3.3357725544820465,Cell type 2,Sample 1
0.969558743515819,-5.330279518395258,Cell type 2,Sample 2
-4.865485955514638,2.200170305442729,Cell type 2,Sample 3
-0.7940537892990881,-4.80566548764476,Cell type 2,Sample 1
3.9108525532239033,2.7530428939396634,Cell type 2,Sample 2
1.8636072462094682,4.962752096000418,Cell type 2,Sample 3
1.5049171266871555,5.132325234391349,Cell type 2,Sample 1
5.205025721687285,-1.2163883520501073,Cell type 2,Sample 2
1.0051549924161567,-5.258158970679053,Cell type 2,Sample 3
-0.24210480033385745,-5.390469204857243,Cell type 2,Sample 1
3.7389789508191646,-3.594000679017041,Cell type 2,Sample 2
-4.872528411434977,0.0035559576976202994,Cell type 2,Sample 3
2.9839583812034816,4.445222509397452,Cell type 2,Sample 1
-0.7502637595701998,-5.098402727622361,Cell type 2,Sample 2
1.8134801068092203,-4.6083339233424745,Cell type 2,Sample 3
-1.478576010044405,-5.173794190965064,Cell type 2,Sample 1
3.017979637890951,-4.536058183355943,Cell type 2,Sample 2
-2.6442690719552036,4.579491333525276,Cell type 2,Sample 3
2.2520598664244775,-4.657663758171289,Cell type 2,Sample 1
3.3363472874384956,4.240530720386254,Cell type 2,Sample 2
-4.755465964475777,1.882743032784417,Cell type 2,Sample 3
2.727645206555157,-4.571430980175823,Cell type 2,Sample 1
-0.8433250843256093,5.385774305707718,Cell type 2,Sample 2
-4.3587547252407,-2.874738921991125,Cell type 2,Sample 3
5.377816778852679,-0.39116584199234405,Cell type 2,Sample 1
0.06035443869587423,-5.343311869773462,Cell type 2,Sample 2
3.0248888414015327,-3.7074904297790736,Cell type 2,Sample 3
-4.131493088684568,-2.643173956835009,Cell type 2,Sample 1
0.6798462112646295,4.980413918667122,Cell type 2,Sample 2
4.505338454571521,-0.028668325319454072,Cell type 2,Sample 3
-1.327968600003636,4.353206180169869,Cell type 2,Sample 1
3.1981582496513288,-3.497627804964689,Cell type 2,Sample 2
5.180180764272438,-0.35326979861883884,Cell type 2,Sample 3
2.738227949908245,4.692158518100939,Cell type 2,Sample 1
-0.40069655589501774,5.385476637782854,Cell type 2,Sample 2
2.748599581940278,4.4751059847558325,Cell type 2,Sample 3
1.156948144226217,5.053781906987566,Cell type 2,Sample 1
-4.336827092442024,-3.0281955978887702,Cell type 2,Sample 2
2.961884586006693,-4.232400837835602,Cell type 2,Sample 3
-3.4121016004253817,-2.9356490378155877,Cell type 2,Sample 1
-3.5117556736854305,-2.989675844240058,Cell type 2,Sample 2
3.5734052377935517,3.5130383560124314,Cell type 2,Sample 3
-2.5688505093796814,4.349355062047469,Cell type 2,Sample 1
-5.0056561197392995,0.8889362080760247,Cell type 2,Sample 2
-4.36695852300523,2.2258803149560302,Cell type 2,Sample 3
-1.8754059214778216,-5.130146784973916,Cell type 2,Sample 1
-0.8677462775221644,4.915372989415166,Cell type 2,Sample 2
0.047637518932311655,-5.0911816525384115,Cell type 2,Sample 3
-4.948437824115818,-0.7339769952844224,Cell type 2,Sample 1
-1.2829993591035773,4.703615313491398,Cell type 2,Sample 2
-4.948585450317985,1.2413932662903102,Cell type 2,Sample 3
4.022691620347635,-2.1825390051228495,Cell type 2,Sample 1
-3.1618038594498055,-3.772894364985048,Cell type 2,Sample 2
0.9004812374408324,4.808903876511142,Cell type 2,Sample 3
